,Country,Cause of Death,Date
3466,Mexico,Homicide,10/27/2006
3467,Mexico,Veh.Accident,10/27/2006
3468,Mexico,Drowning,10/28/2006
3469,Mexico,Suicide,10/31/2006
3470,Mexico,Veh.Accident,11/12/2006
3471,Mexico,Veh.Accident,11/20/2006
3472,Mexico,Veh.Accident,12/03/2006
3473,Mexico,Veh.Accident,12/21/2006
3474,Mexico,Veh.Accident,12/23/2006
3475,Mexico,Suicide,12/23/2006
3476,Mexico,Veh.Accident,12/29/2006
3477,Mexico,Veh.Accident,01/02/2007
3478,Mexico,Homicide,01/02/2007
3479,Mexico,Other Accident,01/02/2007
3480,Mexico,Drowning,01/06/2007
3481,Mexico,Suicide,01/07/2007
3482,Mexico,Suicide,01/21/2007
3483,Mexico,Other Accident,01/24/2007
3484,Mexico,Drowning,02/11/2007
3485,Mexico,Homicide,02/15/2007
3486,Mexico,Suicide,02/26/2007
3487,Mexico,Drowning,03/08/2007
3488,Mexico,Veh.Accident,03/16/2007
3489,Mexico,Veh.Accident,03/18/2007
3490,Mexico,Homicide,03/18/2007
3491,Mexico,Execution,03/21/2007
3492,Mexico,Veh.Accident,04/02/2007
3493,Mexico,Suicide,04/04/2007
3494,Mexico,Suicide,04/04/2007
3495,Mexico,Homicide,04/05/2007
3496,Mexico,Homicide,05/01/2007
3497,Mexico,Suicide,05/03/2007
3498,Mexico,Veh.Accident,05/05/2007
3499,Mexico,Veh.Accident,05/07/2007
3500,Mexico,Veh.Accident,05/07/2007
3501,Mexico,Veh.Accident,05/07/2007
3502,Mexico,Homicide,05/10/2007
3503,Mexico,Suicide,05/10/2007
3504,Mexico,Suicide,05/14/2007
3505,Mexico,Other Accident,05/17/2007
3506,Mexico,Veh.Accident,05/17/2007
3507,Mexico,Veh.Accident,05/19/2007
3508,Mexico,Other Accident,05/19/2007
3509,Mexico,Veh.Accident,05/20/2007
3510,Mexico,Drowning,05/20/2007
3511,Mexico,Veh.Accident,05/23/2007
3512,Mexico,Veh.Accident,05/25/2007
3513,Mexico,Veh.Accident,05/25/2007
3514,Mexico,Suicide,06/03/2007
3515,Mexico,Veh.Accident,06/05/2007
3516,Mexico,Suicide,06/10/2007
3517,Mexico,Homicide,06/10/2007
3518,Mexico,Air Accident,06/12/2007
3519,Mexico,Air Accident,06/14/2007
3520,Mexico,Veh.Accident,06/18/2007
3521,Mexico,Veh.Accident,06/18/2007
3522,Mexico,Drowning,06/18/2007
3523,Mexico,Veh.Accident,06/20/2007
3524,Mexico,Homicide,06/21/2007
3525,Mexico,Homicide,06/24/2007
3526,Mexico,Drug-Related,06/24/2007
3527,Mexico,Drowning,06/24/2007
3528,Mexico,Homicide,06/24/2007
3529,Mexico,Homicide,06/28/2007
3530,Mexico,Suicide,06/28/2007
3531,Mexico,Veh.Accident,07/01/2007
3532,Mexico,Drowning,07/03/2007
3533,Mexico,Suicide,07/03/2007
3534,Mexico,Veh.Accident,07/04/2007
3535,Mexico,Suicide,07/04/2007
3536,Mexico,Drowning,07/05/2007
3537,Mexico,Veh.Accident,07/06/2007
3538,Mexico,Veh.Accident,07/08/2007
3539,Mexico,Drowning,07/09/2007
3540,Mexico,Veh.Accident,07/09/2007
3541,Mexico,Suicide,07/10/2007
3542,Mexico,Veh.Accident,07/12/2007
3543,Mexico,Drowning,07/13/2007
3544,Mexico,Veh.Accident,07/14/2007
3545,Mexico,Veh.Accident,07/14/2007
3546,Mexico,Homicide,07/14/2007
3547,Mexico,Veh.Accident,07/15/2007
3548,Mexico,Other Accident,07/15/2007
3549,Mexico,Drowning,07/16/2007
3550,Mexico,Veh.Accident,07/16/2007
3551,Mexico,Veh.Accident,07/17/2007
3552,Mexico,Veh.Accident,07/18/2007
3553,Mexico,Other Accident,07/19/2007
3554,Mexico,Veh.Accident,07/20/2007
3555,Mexico,Veh.Accident,07/21/2007
3556,Mexico,Other Accident,07/21/2007
3557,Mexico,Other Accident,07/22/2007
3558,Mexico,Veh.Accident,07/23/2007
3559,Mexico,Homicide,07/28/2007
3560,Mexico,Veh.Accident,07/29/2007
3561,Mexico,Veh.Accident,07/30/2007
3562,Mexico,Veh.Accident,07/30/2007
3563,Mexico,Suicide,07/30/2007
3564,Mexico,Other Accident,07/30/2007
3565,Mexico,Homicide,07/31/2007
3566,Mexico,Veh.Accident,07/31/2007
3567,Mexico,Veh.Accident,08/02/2007
3568,Mexico,Veh.Accident,08/02/2007
3569,Mexico,Veh.Accident,08/04/2007
3570,Mexico,Veh.Accident,08/04/2007
3571,Mexico,Drowning,08/09/2007
3572,Mexico,Veh.Accident,08/09/2007
3573,Mexico,Drowning,08/10/2007
3574,Mexico,Drowning,08/11/2007
3575,Mexico,Homicide,08/14/2007
3576,Mexico,Veh.Accident,08/14/2007
3577,Mexico,Veh.Accident,08/14/2007
3578,Mexico,Veh.Accident,08/14/2007
3579,Mexico,Veh.Accident,08/14/2007
3580,Mexico,Homicide,08/14/2007
3581,Mexico,Other Accident,08/16/2007
3582,Mexico,Other Accident,08/26/2007
3583,Mexico,Drowning,08/29/2007
3584,Mexico,Suicide,08/31/2007
3585,Mexico,Homicide,08/31/2007
3586,Mexico,Drowning,09/03/2007
3587,Mexico,Veh.Accident,09/04/2007
3588,Mexico,Suicide,09/06/2007
3589,Mexico,Homicide,09/08/2007
3590,Mexico,Other Accident,09/08/2007
3591,Mexico,Veh.Accident,09/09/2007
3592,Mexico,Veh.Accident,09/15/2007
3593,Mexico,Drowning,09/15/2007
3594,Mexico,Veh.Accident,09/18/2007
3595,Mexico,Homicide,09/21/2007
3596,Mexico,Homicide,09/22/2007
3597,Mexico,Homicide,09/23/2007
3598,Mexico,Veh.Accident,09/24/2007
3599,Mexico,Veh.Accident,10/01/2007
3600,Mexico,Veh.Accident,10/01/2007
3601,Mexico,Drowning,10/02/2007
3602,Mexico,Drug-Related,10/04/2007
3603,Mexico,Suicide,10/06/2007
3604,Mexico,Drowning,10/07/2007
3605,Mexico,Veh.Accident,10/09/2007
3606,Mexico,Other Accident,10/14/2007
3607,Mexico,Homicide,10/16/2007
3608,Mexico,Veh.Accident,10/20/2007
3609,Mexico,Veh.Accident,10/21/2007
3610,Mexico,Suicide,10/25/2007
3611,Mexico,Suicide,10/27/2007
3612,Mexico,Veh.Accident,10/30/2007
3613,Mexico,Veh.Accident,11/05/2007
3614,Mexico,Drowning,11/07/2007
3615,Mexico,Veh.Accident,11/08/2007
3616,Mexico,Veh.Accident,11/13/2007
3617,Mexico,Veh.Accident,11/16/2007
3618,Mexico,Veh.Accident,11/17/2007
3619,Mexico,Veh.Accident,11/17/2007
3620,Mexico,Homicide,11/17/2007
3621,Mexico,Veh.Accident,11/23/2007
3622,Mexico,Drowning,11/25/2007
3623,Mexico,Veh.Accident,11/29/2007
3624,Mexico,Veh.Accident,12/03/2007
3625,Mexico,Veh.Accident,12/03/2007
3626,Mexico,Suicide,12/08/2007
3627,Mexico,Other Accident,12/08/2007
3628,Mexico,Veh.Accident,12/08/2007
3629,Mexico,Suicide,12/11/2007
3630,Mexico,Veh.Accident,12/19/2007
3631,Mexico,Veh.Accident,12/19/2007
3632,Mexico,Drowning,12/20/2007
3633,Mexico,Veh.Accident,12/22/2007
3634,Mexico,Drowning,12/22/2007
3635,Mexico,Veh.Accident,12/22/2007
3636,Mexico,Veh.Accident,12/24/2007
3637,Mexico,Suicide,12/27/2007
3638,Mexico,Drug-Related,01/02/2008
3639,Mexico,Drug-Related,01/03/2008
3640,Mexico,Homicide,01/03/2008
3641,Mexico,Homicide,01/06/2008
3642,Mexico,Homicide,01/15/2008
3643,Mexico,Homicide,01/17/2008
3644,Mexico,Veh.Accident,01/24/2008
3645,Mexico,Homicide,01/28/2008
3646,Mexico,Veh.Accident,01/30/2008
3647,Mexico,Suicide,02/01/2008
3648,Mexico,Maritime Accident,02/02/2008
3649,Mexico,Suicide,02/02/2008
3650,Mexico,Drowning,02/04/2008
3651,Mexico,Veh.Accident,02/06/2008
3652,Mexico,Veh.Accident,02/07/2008
3653,Mexico,Veh.Accident,02/08/2008
3654,Mexico,Other Accident,02/13/2008
3655,Mexico,Veh.Accident,02/16/2008
3656,Mexico,Homicide,02/16/2008
3657,Mexico,Veh.Accident,02/17/2008
3658,Mexico,Homicide,02/23/2008
3659,Mexico,Suicide,02/24/2008
3660,Mexico,Veh.Accident,02/26/2008
3661,Mexico,Other Accident,02/28/2008
3662,Mexico,Drowning,03/10/2008
3663,Mexico,Suicide,03/13/2008
3664,Mexico,Veh.Accident,03/17/2008
3665,Mexico,Suicide,03/20/2008
3666,Mexico,Drowning,03/22/2008
3667,Mexico,Suicide,03/22/2008
3668,Mexico,Suicide,03/22/2008
3669,Mexico,Suicide,03/22/2008
3670,Mexico,Other Accident,03/24/2008
3671,Mexico,Homicide,03/25/2008
3672,Mexico,Veh.Accident,03/26/2008
3673,Mexico,Homicide,03/26/2008
3674,Mexico,Veh.Accident,03/29/2008
3675,Mexico,Execution,04/01/2008
3676,Mexico,Drowning,04/03/2008
3677,Mexico,Drowning,04/05/2008
3678,Mexico,Veh.Accident,04/06/2008
3679,Mexico,Drowning,04/13/2008
3680,Mexico,Veh.Accident,04/20/2008
3681,Mexico,Veh.Accident,04/22/2008
3682,Mexico,Other Accident,04/22/2008
3683,Mexico,Other Accident,04/24/2008
3684,Mexico,Other Accident,04/26/2008
3685,Mexico,Veh.Accident,04/30/2008
3686,Mexico,Suicide,05/03/2008
3687,Mexico,Homicide,05/09/2008
3688,Mexico,Veh.Accident,05/11/2008
3689,Mexico,Veh.Accident,05/18/2008
3690,Mexico,Veh.Accident,05/22/2008
3691,Mexico,Veh.Accident,05/22/2008
3692,Mexico,Veh.Accident,05/23/2008
3693,Mexico,Homicide,05/23/2008
3694,Mexico,Veh.Accident,05/25/2008
3695,Mexico,Veh.Accident,05/25/2008
3696,Mexico,Other Accident,05/26/2008
3697,Mexico,Veh.Accident,05/26/2008
3698,Mexico,Drug-Related,05/28/2008
3699,Mexico,Suicide,05/30/2008
3700,Mexico,Homicide,05/31/2008
3701,Mexico,Veh.Accident,06/07/2008
3702,Mexico,Execution,06/11/2008
3703,Mexico,Veh.Accident,06/12/2008
3704,Mexico,Execution,06/15/2008
3705,Mexico,Veh.Accident,06/16/2008
3706,Mexico,Homicide,06/16/2008
3707,Mexico,Homicide,06/16/2008
3708,Mexico,Suicide,06/17/2008
3709,Mexico,Veh.Accident,06/19/2008
3710,Mexico,Veh.Accident,06/21/2008
3711,Mexico,Drowning,06/21/2008
3712,Mexico,Veh.Accident,06/22/2008
3713,Mexico,Suicide,06/23/2008
3714,Mexico,Veh.Accident,06/23/2008
3715,Mexico,Veh.Accident,06/24/2008
3716,Mexico,Veh.Accident,06/24/2008
3717,Mexico,Homicide,06/24/2008
3718,Mexico,Veh.Accident,06/26/2008
3719,Mexico,Veh.Accident,06/29/2008
3720,Mexico,Veh.Accident,07/02/2008
3721,Mexico,Air Accident,07/06/2008
3722,Mexico,Suicide,07/06/2008
3723,Mexico,Homicide,07/06/2008
3724,Mexico,Homicide,07/07/2008
3725,Mexico,Suicide,07/11/2008
3726,Mexico,Homicide,07/11/2008
3727,Mexico,Drowning,07/14/2008
3728,Mexico,Drowning,07/17/2008
3729,Mexico,Veh.Accident,07/18/2008
3730,Mexico,Veh.Accident,07/21/2008
3731,Mexico,Veh.Accident,07/23/2008
3732,Mexico,Veh.Accident,07/23/2008
3733,Mexico,Homicide,07/24/2008
3734,Mexico,Veh.Accident,07/28/2008
3735,Mexico,Veh.Accident,07/29/2008
3736,Mexico,Veh.Accident,07/29/2008
3737,Mexico,Veh.Accident,07/29/2008
3738,Mexico,Veh.Accident,07/29/2008
3739,Mexico,Veh.Accident,08/01/2008
3740,Mexico,Veh.Accident,08/01/2008
3741,Mexico,Veh.Accident,08/01/2008
3742,Mexico,Veh.Accident,08/01/2008
3743,Mexico,Maritime Accident,08/01/2008
3744,Mexico,Drug-Related,08/01/2008
3745,Mexico,Veh.Accident,08/01/2008
3746,Mexico,Veh.Accident,08/02/2008
3747,Mexico,Suicide,08/07/2008
3748,Mexico,Veh.Accident,08/08/2008
3749,Mexico,Execution,08/10/2008
3750,Mexico,Homicide,08/15/2008
3751,Mexico,Drowning,08/17/2008
3752,Mexico,Homicide,08/17/2008
3753,Mexico,Homicide,08/18/2008
3754,Mexico,Veh.Accident,08/18/2008
3755,Mexico,Other Accident,08/19/2008
3756,Mexico,Homicide,08/20/2008
3757,Mexico,Execution,08/23/2008
3758,Mexico,Other Accident,08/23/2008
3759,Mexico,Execution,08/23/2008
3760,Mexico,Execution,08/24/2008
3761,Mexico,Drowning,08/24/2008
3762,Mexico,Homicide,08/25/2008
3763,Mexico,Suicide,08/27/2008
3764,Mexico,Homicide,08/27/2008
3765,Mexico,Veh.Accident,08/27/2008
3766,Mexico,Drowning,08/28/2008
3767,Mexico,Veh.Accident,08/30/2008
3768,Mexico,Veh.Accident,08/30/2008
3769,Mexico,Drowning,08/30/2008
3770,Mexico,Homicide,09/03/2008
3771,Mexico,Homicide,09/08/2008
3772,Mexico,Air Accident,09/11/2008
3773,Mexico,Air Accident,09/15/2008
3774,Mexico,Air Accident,09/15/2008
3775,Mexico,Suicide,09/15/2008
3776,Mexico,Homicide,09/16/2008
3777,Mexico,Homicide,09/17/2008
3778,Mexico,Veh.Accident,09/17/2008
3779,Mexico,Homicide,09/18/2008
3780,Mexico,Veh.Accident,09/20/2008
3781,Mexico,Homicide,09/20/2008
3782,Mexico,Homicide,09/21/2008
3783,Mexico,Veh.Accident,09/23/2008
3784,Mexico,Homicide,09/27/2008
3785,Mexico,Veh.Accident,09/29/2008
3786,Mexico,Veh.Accident,10/01/2008
3787,Mexico,Homicide,10/01/2008
3788,Mexico,Suicide,10/03/2008
3789,Mexico,Homicide,10/03/2008
3790,Mexico,Veh.Accident,10/04/2008
3791,Mexico,Drowning,10/12/2008
3792,Mexico,Drowning,10/13/2008
3793,Mexico,Drowning,10/15/2008
3794,Mexico,Homicide,10/16/2008
3795,Mexico,Drowning,10/17/2008
3796,Mexico,Veh.Accident,10/23/2008
3797,Mexico,Homicide,10/24/2008
3798,Mexico,Drowning,10/24/2008
3799,Mexico,Homicide,10/28/2008
3800,Mexico,Suicide,11/02/2008
3801,Mexico,Homicide,11/03/2008
3802,Mexico,Air Accident,11/03/2008
3803,Mexico,Suicide,11/04/2008
3804,Mexico,Veh.Accident,11/05/2008
3805,Mexico,Veh.Accident,11/05/2008
3806,Mexico,Veh.Accident,11/06/2008
3807,Mexico,Veh.Accident,11/06/2008
3808,Mexico,Drowning,11/06/2008
3809,Mexico,Veh.Accident,11/08/2008
3810,Mexico,Veh.Accident,11/09/2008
3811,Mexico,Suicide,11/10/2008
3812,Mexico,Other Accident,11/11/2008
3813,Mexico,Homicide,11/13/2008
3814,Mexico,Veh.Accident,11/13/2008
3815,Mexico,Execution,11/14/2008
3816,Mexico,Veh.Accident,11/15/2008
3817,Mexico,Veh.Accident,11/17/2008
3818,Mexico,Drug-Related,11/18/2008
3819,Mexico,Homicide,11/21/2008
3820,Mexico,Other Accident,11/22/2008
3821,Mexico,Homicide,11/23/2008
3822,Mexico,Homicide,11/26/2008
3823,Mexico,Homicide,11/28/2008
3824,Mexico,Veh.Accident,11/30/2008
3825,Mexico,Veh.Accident,12/03/2008
3826,Mexico,Suicide,12/08/2008
3827,Mexico,Suicide,12/09/2008
3828,Mexico,Other Accident,12/13/2008
3829,Mexico,Veh.Accident,12/14/2008
3830,Mexico,Veh.Accident,12/14/2008
3831,Mexico,Veh.Accident,12/14/2008
3832,Mexico,Veh.Accident,12/20/2008
3833,Mexico,Veh.Accident,12/20/2008
3834,Mexico,Veh.Accident,12/20/2008
3835,Mexico,Veh.Accident,12/23/2008
3836,Mexico,Veh.Accident,12/24/2008
3837,Mexico,Veh.Accident,01/01/2009
3838,Mexico,Veh.Accident,01/02/2009
3839,Mexico,Homicide,01/03/2009
3840,Mexico,Other Accident,01/03/2009
3841,Mexico,Homicide,01/05/2009
3842,Mexico,Homicide,01/05/2009
3843,Mexico,Veh.Accident,01/05/2009
3844,Mexico,Veh.Accident,01/06/2009
3845,Mexico,Veh.Accident,01/09/2009
3846,Mexico,Drowning,01/09/2009
3847,Mexico,Suicide,01/13/2009
3848,Mexico,Suicide,01/13/2009
3849,Mexico,Drowning,01/15/2009
3850,Mexico,Drowning,01/16/2009
3851,Mexico,Other Accident,01/16/2009
3852,Mexico,Homicide,01/16/2009
3853,Mexico,Homicide,01/20/2009
3854,Mexico,Veh.Accident,01/20/2009
3855,Mexico,Other Accident,01/21/2009
3856,Mexico,Other Accident,01/21/2009
3857,Mexico,Other Accident,01/26/2009
3858,Mexico,Veh.Accident,01/26/2009
3859,Mexico,Homicide,05/03/2009
3860,Mexico,Veh.Accident,05/05/2009
3861,Mexico,Veh.Accident,05/09/2009
3862,Mexico,Homicide,05/09/2009
3863,Mexico,Suicide,05/09/2009
3864,Mexico,Veh.Accident,05/12/2009
3865,Mexico,Homicide,05/12/2009
3866,Mexico,Homicide,05/14/2009
3867,Mexico,Homicide,05/15/2009
3868,Mexico,Homicide,05/16/2009
3869,Mexico,Homicide,05/18/2009
3870,Mexico,Veh.Accident,05/19/2009
3871,Mexico,Homicide,06/02/2009
3872,Mexico,Homicide,06/05/2009
3873,Mexico,Homicide,06/05/2009
3874,Mexico,Veh.Accident,06/08/2009
3875,Mexico,Veh.Accident,06/12/2009
3876,Mexico,Veh.Accident,06/13/2009
3877,Mexico,Drowning,06/13/2009
3878,Mexico,Homicide,06/14/2009
3879,Mexico,Veh.Accident,06/15/2009
3880,Mexico,Homicide,06/17/2009
3881,Mexico,Veh.Accident,06/19/2009
3882,Mexico,Homicide,06/22/2009
3883,Mexico,Veh.Accident,06/25/2009
3884,Mexico,Veh.Accident,06/27/2009
3885,Mexico,Veh.Accident,06/27/2009
3886,Mexico,Veh.Accident,07/03/2009
3887,Mexico,Veh.Accident,07/03/2009
3888,Mexico,Homicide,07/03/2009
3889,Mexico,Homicide,07/04/2009
3890,Mexico,Suicide,07/04/2009
3891,Mexico,Homicide,07/06/2009
3892,Mexico,Homicide,07/06/2009
3893,Mexico,Homicide,07/07/2009
3894,Mexico,Homicide,07/07/2009
3895,Mexico,Other Accident,07/08/2009
3896,Mexico,Drowning,07/09/2009
3897,Mexico,Homicide,07/19/2009
3898,Mexico,Veh.Accident,07/19/2009
3899,Mexico,Drowning,07/20/2009
3900,Mexico,Homicide,07/22/2009
3901,Mexico,Homicide,07/24/2009
3902,Mexico,Homicide,07/24/2009
3903,Mexico,Veh.Accident,07/26/2009
3904,Mexico,Veh.Accident,07/27/2009
3905,Mexico,Execution,07/29/2009
3906,Mexico,Other Accident,07/30/2009
3907,Mexico,Veh.Accident,07/30/2009
3908,Mexico,Veh.Accident,08/01/2009
3909,Mexico,Veh.Accident,08/02/2009
3910,Mexico,Homicide,08/02/2009
3911,Mexico,Homicide,08/02/2009
3912,Mexico,Veh.Accident,08/05/2009
3913,Mexico,Drowning,08/08/2009
3914,Mexico,Veh.Accident,08/09/2009
3915,Mexico,Drowning,08/15/2009
3916,Mexico,Homicide,08/16/2009
3917,Mexico,Homicide,08/18/2009
3918,Mexico,Veh.Accident,08/18/2009
3919,Mexico,Homicide,08/19/2009
3920,Mexico,Drowning,08/19/2009
3921,Mexico,Veh.Accident,08/23/2009
3922,Mexico,Veh.Accident,08/27/2009
3923,Mexico,Drowning,08/29/2009
3924,Mexico,Maritime Accident,09/02/2009
3925,Mexico,Homicide,09/04/2009
3926,Mexico,Veh.Accident,09/07/2009
3927,Mexico,Homicide,09/07/2009
3928,Mexico,Veh.Accident,09/13/2009
3929,Mexico,Veh.Accident,09/15/2009
3930,Mexico,Veh.Accident,09/15/2009
3931,Mexico,Drowning,09/18/2009
3932,Mexico,Other Accident,09/20/2009
3933,Mexico,Homicide,09/20/2009
3934,Mexico,Homicide,09/21/2009
3935,Mexico,Homicide,09/22/2009
3936,Mexico,Homicide,09/22/2009
3937,Mexico,Veh.Accident,09/24/2009
3938,Mexico,Drowning,09/26/2009
3939,Mexico,Veh.Accident,09/29/2009
3940,Mexico,Homicide,10/03/2009
3941,Mexico,Veh.Accident,10/07/2009
3942,Mexico,Homicide,10/11/2009
3943,Mexico,Homicide,10/14/2009
3944,Mexico,Homicide,10/15/2009
3945,Mexico,Homicide,10/17/2009
3946,Mexico,Homicide,10/22/2009
3947,Mexico,Veh.Accident,10/24/2009
3948,Mexico,Veh.Accident,10/24/2009
3949,Mexico,Drowning,10/25/2009
3950,Mexico,Other Accident,10/25/2009
3951,Mexico,Suicide,10/25/2009
3952,Mexico,Maritime Accident,10/27/2009
3953,Mexico,Veh.Accident,10/30/2009
3954,Mexico,Homicide,10/31/2009
3955,Mexico,Homicide,11/02/2009
3956,Mexico,Disaster,11/03/2009
3957,Mexico,Drowning,11/04/2009
3958,Mexico,Homicide,11/05/2009
3959,Mexico,Homicide,11/06/2009
3960,Mexico,Veh.Accident,11/06/2009
3961,Mexico,Homicide,11/07/2009
3962,Mexico,Drowning,11/08/2009
3963,Mexico,Homicide,11/08/2009
3964,Mexico,Homicide,11/12/2009
3965,Mexico,Homicide,11/13/2009
3966,Mexico,Other Accident,11/13/2009
3967,Mexico,Other Accident,11/13/2009
3968,Mexico,Homicide,11/21/2009
3969,Mexico,Drowning,11/25/2009
3970,Mexico,Suicide,11/28/2009
3971,Mexico,Veh.Accident,12/02/2009
3972,Mexico,Drowning,12/03/2009
3973,Mexico,Other Accident,12/04/2009
3974,Mexico,Other Accident,12/05/2009
3975,Mexico,Other Accident,12/05/2009
3976,Mexico,Veh.Accident,12/05/2009
3977,Mexico,Homicide,12/07/2009
3978,Mexico,Homicide,12/07/2009
3979,Mexico,Homicide,12/15/2009
3980,Mexico,Veh.Accident,12/17/2009
3981,Mexico,Veh.Accident,12/17/2009
3982,Mexico,Drowning,12/18/2009
3983,Mexico,Homicide,12/18/2009
3984,Mexico,Veh.Accident,12/20/2009
3985,Mexico,Homicide,12/20/2009
3986,Mexico,Other Accident,12/21/2009
3987,Mexico,Veh.Accident,12/26/2009
3988,Mexico,Veh.Accident,12/29/2009
3989,Mexico,Homicide,12/30/2009
3990,Mexico,Drug-Related,12/31/2009
3991,Mexico,Veh.Accident,12/31/2009
3992,Mexico,Other Accident,01/02/2010
3993,Mexico,Homicide,01/03/2010
3994,Mexico,Other Accident,01/03/2010
3995,Mexico,Homicide,01/04/2010
3996,Mexico,Other Accident,01/04/2010
3997,Mexico,Veh.Accident,01/04/2010
3998,Mexico,Veh.Accident,01/04/2010
3999,Mexico,Veh.Accident,01/04/2010
4000,Mexico,Homicide,01/04/2010
4001,Mexico,Homicide,01/05/2010
4002,Mexico,Homicide,01/05/2010
4003,Mexico,Homicide,01/05/2010
4004,Mexico,Veh.Accident,01/07/2010
4005,Mexico,Other Accident,01/08/2010
4006,Mexico,Homicide,01/08/2010
4007,Mexico,Veh.Accident,01/09/2010
4008,Mexico,Veh.Accident,01/13/2010
4009,Mexico,Veh.Accident,01/14/2010
4010,Mexico,Homicide,01/16/2010
4011,Mexico,Other Accident,01/18/2010
4012,Mexico,Drowning,01/21/2010
4013,Mexico,Suicide,01/21/2010
4014,Mexico,Suicide,01/24/2010
4015,Mexico,Other Accident,01/24/2010
4016,Mexico,Suicide,01/26/2010
4017,Mexico,Drowning,01/29/2010
4018,Mexico,Homicide,01/31/2010
4019,Mexico,Homicide,02/01/2010
4020,Mexico,Homicide,02/01/2010
4021,Mexico,Homicide,02/01/2010
4022,Mexico,Veh.Accident,02/01/2010
4023,Mexico,Other Accident,02/02/2010
4024,Mexico,Drug-Related,02/03/2010
4025,Mexico,Suicide,02/04/2010
4026,Mexico,Veh.Accident,02/05/2010
4027,Mexico,Drowning,02/08/2010
4028,Mexico,Veh.Accident,02/09/2010
4029,Mexico,Homicide,02/11/2010
4030,Mexico,Execution,02/11/2010
4031,Mexico,Homicide,02/12/2010
4032,Mexico,Homicide,02/12/2010
4033,Mexico,Homicide,02/14/2010
4034,Mexico,Veh.Accident,02/16/2010
4035,Mexico,Veh.Accident,02/19/2010
4036,Mexico,Other Accident,02/20/2010
4037,Mexico,Veh.Accident,02/21/2010
4038,Mexico,Veh.Accident,02/25/2010
4039,Mexico,Veh.Accident,02/25/2010
4040,Mexico,Veh.Accident,03/02/2010
4041,Mexico,Veh.Accident,03/02/2010
4042,Mexico,Drowning,03/02/2010
4043,Mexico,Execution,03/03/2010
4044,Mexico,Drowning,03/03/2010
4045,Mexico,Suicide,03/04/2010
4046,Mexico,Homicide,03/08/2010
4047,Mexico,Veh.Accident,03/09/2010
4048,Mexico,Other Accident,03/09/2010
4049,Mexico,Homicide,03/09/2010
4050,Mexico,Veh.Accident,03/09/2010
4051,Mexico,Homicide,03/09/2010
4052,Mexico,Suicide,03/09/2010
4053,Mexico,Homicide,03/10/2010
4054,Mexico,Other Accident,03/10/2010
4055,Mexico,Homicide,03/12/2010
4056,Mexico,Homicide,03/12/2010
4057,Mexico,Homicide,03/13/2010
4058,Mexico,Veh.Accident,03/13/2010
4059,Mexico,Veh.Accident,03/13/2010
4060,Mexico,Drowning,03/14/2010
4061,Mexico,Veh.Accident,03/14/2010
4062,Mexico,Veh.Accident,03/14/2010
4063,Mexico,Other Accident,03/18/2010
4064,Mexico,Veh.Accident,03/19/2010
4065,Mexico,Drowning,03/22/2010
4066,Mexico,Homicide,03/23/2010
4067,Mexico,Drowning,03/25/2010
4068,Mexico,Veh.Accident,03/26/2010
4069,Mexico,Homicide,03/27/2010
4070,Mexico,Drowning,03/28/2010
4071,Mexico,Veh.Accident,04/01/2010
4072,Mexico,Veh.Accident,04/02/2010
4073,Mexico,Veh.Accident,04/03/2010
4074,Mexico,Suicide,04/04/2010
4075,Mexico,Homicide,04/05/2010
4076,Mexico,Drowning,04/05/2010
4077,Mexico,Homicide,04/05/2010
4078,Mexico,Veh.Accident,04/06/2010
4079,Mexico,Homicide,04/07/2010
4080,Mexico,Veh.Accident,04/10/2010
4081,Mexico,Homicide,04/12/2010
4082,Mexico,Homicide,04/15/2010
4083,Mexico,Execution,04/18/2010
4084,Mexico,Homicide,04/21/2010
4085,Mexico,Homicide,04/22/2010
4086,Mexico,Veh.Accident,04/22/2010
4087,Mexico,Execution,04/29/2010
4088,Mexico,Veh.Accident,04/29/2010
4089,Mexico,Homicide,05/01/2010
4090,Mexico,Suicide,05/01/2010
4091,Mexico,Homicide,05/01/2010
